state_fips,state_abbr,state,year,aqi_median,aqi_days,unnamed:_0,o3_mean,o3_1st_max_value,o3_1st_max_hour,o3_aqi,co_mean,co_1st_max_value,co_1st_max_hour,co_aqi,so2_mean,so2_1st_max_value,so2_1st_max_hour,so2_aqi,no2_mean,no2_1st_max_value,no2_1st_max_hour,no2_aqi,cardio_rate,resp_rate
44,RI,Rhode Island,2017,37.333333333333336,358.6666666666667,491522.0,0.03299525797101449,0.04008695652173913,10.936231884057971,38.495652173913044,0.21171057101449275,0.27072463768115945,4.6405797101449275,2.863768115942029,0.24094793333333334,0.6150724637681159,8.42608695652174,0.3188405797101449,6.438703095652174,14.333043478260869,10.431884057971015,13.107246376811593,38.835300000000004,
44,RI,Rhode Island,2018,39.333333333333336,360.0,521656.5,0.03319006983240223,0.04065921787709498,10.748603351955307,39.642458100558656,0.20680354189944133,0.26229050279329613,4.304469273743017,2.7625698324022347,0.2724878882681564,0.5424581005586592,7.5195530726256985,0.1871508379888268,6.522417226256984,14.593296089385474,10.958100558659218,13.405027932960893,38.8682,
44,RI,Rhode Island,2019,39.333333333333336,356.0,551697.0,0.03503612751677852,0.043046979865771814,10.56599552572707,41.116331096196866,0.20588086577181208,0.258165548098434,3.941834451901566,2.7114093959731544,0.22555696196868008,0.47583892617449663,8.118568232662192,0.13870246085011187,6.053756637583893,13.63668903803132,10.847874720357941,12.472035794183444,38.62405,
44,RI,Rhode Island,2020,38.0,363.3333333333333,583824.5,0.031434286036036034,0.03901351351351351,10.664414414414415,36.851351351351354,0.2043289481981982,0.26036036036036037,4.563063063063063,2.7432432432432434,0.14130143918918917,0.32319819819819817,8.468468468468469,0.04954954954954955,5.679664058558559,12.522297297297296,11.135135135135135,11.423423423423424,71.325975,
44,RI,Rhode Island,2021,38.333333333333336,360.3333333333333,614472.5,0.030563655462184872,0.037941176470588235,10.876750700280112,36.21008403361345,0.2180597254901961,0.2801120448179272,4.927170868347339,3.0056022408963585,0.15916972268907564,0.32745098039215687,8.07843137254902,0.036414565826330535,5.769526915966387,13.057282913165265,11.645658263305322,11.9593837535014,71.325975,
44,RI,Rhode Island,2022,36.666666666666664,359.6666666666667,643726.0,0.031029976090014063,0.038549929676511954,10.554149085794656,36.31364275668073,0.19923740365682138,0.26019690576652604,4.736990154711673,2.749648382559775,0.1802992756680731,0.35836849507735585,8.081575246132209,0.08720112517580872,5.9019019085794655,13.48607594936709,11.10126582278481,12.313642756680732,71.325975,
44,RI,Rhode Island,2023,42.0,359.0,661942.5,0.034557443181818186,0.041318181818181816,10.982954545454545,39.41477272727273,0.21009047727272726,0.26704545454545453,4.380681818181818,2.8181818181818183,0.16893344886363637,0.32727272727272727,7.715909090909091,0.0625,5.53415478125,14.010227272727274,11.454545454545455,12.826704545454545,71.325975,
45,SC,South Carolina,2010,43.15,325.5,268997.5,0.03463302586206897,0.04313793103448276,10.504310344827585,41.974137931034484,0.08706840086206896,0.11120689655172414,1.9008620689655173,1.1120689655172413,0.6625045517241379,2.125,6.831896551724138,2.935344827586207,1.4259290818965515,4.349137931034483,7.306034482758621,4.258620689655173,76.07365579710145,
45,SC,South Carolina,2011,45.9,295.5,268997.5,0.03463302586206897,0.04313793103448276,10.504310344827585,41.974137931034484,0.08706840086206896,0.11120689655172414,1.9008620689655173,1.1120689655172413,0.6625045517241379,2.125,6.831896551724138,2.935344827586207,1.4259290818965515,4.349137931034483,7.306034482758621,4.258620689655173,109.35809782608695,
45,SC,South Carolina,2012,43.68421052631579,269.42105263157896,268997.5,0.03463302586206897,0.04313793103448276,10.504310344827585,41.974137931034484,0.08706840086206896,0.11120689655172414,1.9008620689655173,1.1120689655172413,0.6625045517241379,2.125,6.831896551724138,2.935344827586207,1.4259290818965515,4.349137931034483,7.306034482758621,4.258620689655173,109.26153260869565,
